Name,Repository.URL,Release.Name,Release.URL,is_ok,num_vuln,critical,high,medium,low
vue,https://github.com/vuejs/vue,v2.5.15,https://github.com/vuejs/vue/releases/tag/v2.5.15,False,1,0,0,1,0
vue,https://github.com/vuejs/vue,v2.5.14,https://github.com/vuejs/vue/releases/tag/v2.5.14,False,1,0,0,1,0
vue,https://github.com/vuejs/vue,v2.5.13,https://github.com/vuejs/vue/releases/tag/v2.5.13,False,2,0,0,1,1
vue,https://github.com/vuejs/vue,v2.5.12,https://github.com/vuejs/vue/releases/tag/v2.5.12,False,2,0,0,1,1
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.14,https://github.com/vuejs/vue/releases/tag/v2.6.14,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.13,https://github.com/vuejs/vue/releases/tag/v2.6.13,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.11,https://github.com/vuejs/vue/releases/tag/v2.6.11,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.9,https://github.com/vuejs/vue/releases/tag/v2.6.9,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.10,https://github.com/vuejs/vue/releases/tag/v2.6.10,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.8,https://github.com/vuejs/vue/releases/tag/v2.6.8,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.7,https://github.com/vuejs/vue/releases/tag/v2.6.7,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.6,https://github.com/vuejs/vue/releases/tag/v2.6.6,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.5,https://github.com/vuejs/vue/releases/tag/v2.6.5,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.4,https://github.com/vuejs/vue/releases/tag/v2.6.4,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.3,https://github.com/vuejs/vue/releases/tag/v2.6.3,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.2,https://github.com/vuejs/vue/releases/tag/v2.6.2,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.1,https://github.com/vuejs/vue/releases/tag/v2.6.1,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.0,https://github.com/vuejs/vue/releases/tag/v2.6.0,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.0-beta.3,https://github.com/vuejs/vue/releases/tag/v2.6.0-beta.3,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.0-beta.2,https://github.com/vuejs/vue/releases/tag/v2.6.0-beta.2,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.6.0-beta.1,https://github.com/vuejs/vue/releases/tag/v2.6.0-beta.1,NA,NA,NA,NA,NA,NA
@vue/compiler-dom,https://github.com/vuejs/vue,v2.5.22,https://github.com/vuejs/vue/releases/tag/v2.5.22,NA,NA,NA,NA,NA,NA
