X,Name,Repository.URL,Release.Name,Release.URL,id,is_ok,num_vuln,critical,high,medium,low
23347,is-upper-case,https://github.com/blakeembrey/change-case,no-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/no-case%403.0.0,23347,error,Couldn't find the requested package or version,NA,NA,NA,NA
23384,postcss-normalize-unicode,https://github.com/cssnano/cssnano,cssnano@5.0.9,https://github.com/cssnano/cssnano/releases/tag/cssnano%405.0.9,23384,error,Couldn't find the requested package or version,NA,NA,NA,NA
23385,postcss-normalize-unicode,https://github.com/cssnano/cssnano,cssnano@5.0.8,https://github.com/cssnano/cssnano/releases/tag/cssnano%405.0.8,23385,error,Couldn't find the requested package or version,NA,NA,NA,NA
23386,postcss-normalize-unicode,https://github.com/cssnano/cssnano,cssnano@5.0.7,https://github.com/cssnano/cssnano/releases/tag/cssnano%405.0.7,23386,error,Couldn't find the requested package or version,NA,NA,NA,NA
23387,postcss-normalize-unicode,https://github.com/cssnano/cssnano,cssnano@5.0.6,https://github.com/cssnano/cssnano/releases/tag/cssnano%405.0.6,23387,error,Couldn't find the requested package or version,NA,NA,NA,NA
23388,postcss-normalize-unicode,https://github.com/cssnano/cssnano,cssnano@5.0.5,https://github.com/cssnano/cssnano/releases/tag/cssnano%405.0.5,23388,error,Couldn't find the requested package or version,NA,NA,NA,NA
23389,postcss-normalize-unicode,https://github.com/cssnano/cssnano,cssnano@5.0.4,https://github.com/cssnano/cssnano/releases/tag/cssnano%405.0.4,23389,error,Couldn't find the requested package or version,NA,NA,NA,NA
23390,postcss-normalize-unicode,https://github.com/cssnano/cssnano,cssnano@5.0.2,https://github.com/cssnano/cssnano/releases/tag/cssnano%405.0.2,23390,error,Couldn't find the requested package or version,NA,NA,NA,NA
23391,postcss-normalize-unicode,https://github.com/cssnano/cssnano,cssnano@5.0.0,https://github.com/cssnano/cssnano/releases/tag/cssnano%405.0.0,23391,error,Couldn't find the requested package or version,NA,NA,NA,NA
23577,pascal-case,https://github.com/blakeembrey/change-case,no-case@3.0.3,https://github.com/blakeembrey/change-case/releases/tag/no-case%403.0.3,23577,error,Couldn't find the requested package or version,NA,NA,NA,NA
23578,pascal-case,https://github.com/blakeembrey/change-case,change-case@4.1.0,https://github.com/blakeembrey/change-case/releases/tag/change-case%404.1.0,23578,error,Couldn't find the requested package or version,NA,NA,NA,NA
23579,pascal-case,https://github.com/blakeembrey/change-case,camel-case@4.1.0,https://github.com/blakeembrey/change-case/releases/tag/camel-case%404.1.0,23579,error,Couldn't find the requested package or version,NA,NA,NA,NA
23580,pascal-case,https://github.com/blakeembrey/change-case,pascal-case@3.1.0,https://github.com/blakeembrey/change-case/releases/tag/pascal-case%403.1.0,23580,error,Couldn't find the requested package or version,NA,NA,NA,NA
23581,pascal-case,https://github.com/blakeembrey/change-case,title-case@3.0.1,https://github.com/blakeembrey/change-case/releases/tag/title-case%403.0.1,23581,error,Couldn't find the requested package or version,NA,NA,NA,NA
23582,pascal-case,https://github.com/blakeembrey/change-case,is-lower-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/is-lower-case%402.0.0,23582,error,Couldn't find the requested package or version,NA,NA,NA,NA
23583,pascal-case,https://github.com/blakeembrey/change-case,is-upper-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/is-upper-case%402.0.0,23583,error,Couldn't find the requested package or version,NA,NA,NA,NA
23584,pascal-case,https://github.com/blakeembrey/change-case,lower-case-first@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/lower-case-first%402.0.0,23584,error,Couldn't find the requested package or version,NA,NA,NA,NA
23585,pascal-case,https://github.com/blakeembrey/change-case,header-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/header-case%402.0.0,23585,error,Couldn't find the requested package or version,NA,NA,NA,NA
23586,pascal-case,https://github.com/blakeembrey/change-case,dot-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/dot-case%403.0.0,23586,error,Couldn't find the requested package or version,NA,NA,NA,NA
23587,pascal-case,https://github.com/blakeembrey/change-case,constant-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/constant-case%403.0.0,23587,error,Couldn't find the requested package or version,NA,NA,NA,NA
23588,pascal-case,https://github.com/blakeembrey/change-case,swap-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/swap-case%402.0.0,23588,error,Couldn't find the requested package or version,NA,NA,NA,NA
23589,pascal-case,https://github.com/blakeembrey/change-case,upper-case-first@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/upper-case-first%402.0.0,23589,error,Couldn't find the requested package or version,NA,NA,NA,NA
23590,pascal-case,https://github.com/blakeembrey/change-case,title-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/title-case%403.0.0,23590,error,Couldn't find the requested package or version,NA,NA,NA,NA
23591,pascal-case,https://github.com/blakeembrey/change-case,lower-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/lower-case%402.0.0,23591,error,Couldn't find the requested package or version,NA,NA,NA,NA
23592,pascal-case,https://github.com/blakeembrey/change-case,upper-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/upper-case%402.0.0,23592,error,Couldn't find the requested package or version,NA,NA,NA,NA
23593,pascal-case,https://github.com/blakeembrey/change-case,change-case@4.0.0,https://github.com/blakeembrey/change-case/releases/tag/change-case%404.0.0,23593,error,Couldn't find the requested package or version,NA,NA,NA,NA
23594,pascal-case,https://github.com/blakeembrey/change-case,snake-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/snake-case%403.0.0,23594,error,Couldn't find the requested package or version,NA,NA,NA,NA
23595,pascal-case,https://github.com/blakeembrey/change-case,sentence-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/sentence-case%403.0.0,23595,error,Couldn't find the requested package or version,NA,NA,NA,NA
23596,pascal-case,https://github.com/blakeembrey/change-case,path-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/path-case%403.0.0,23596,error,Couldn't find the requested package or version,NA,NA,NA,NA
23597,pascal-case,https://github.com/blakeembrey/change-case,pascal-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/pascal-case%403.0.0,23597,error,Couldn't find the requested package or version,NA,NA,NA,NA
23598,pascal-case,https://github.com/blakeembrey/change-case,param-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/param-case%403.0.0,23598,error,Couldn't find the requested package or version,NA,NA,NA,NA
23599,pascal-case,https://github.com/blakeembrey/change-case,camel-case@4.0.0,https://github.com/blakeembrey/change-case/releases/tag/camel-case%404.0.0,23599,error,Couldn't find the requested package or version,NA,NA,NA,NA
23600,pascal-case,https://github.com/blakeembrey/change-case,capital-case@1.0.0,https://github.com/blakeembrey/change-case/releases/tag/capital-case%401.0.0,23600,error,Couldn't find the requested package or version,NA,NA,NA,NA
23601,pascal-case,https://github.com/blakeembrey/change-case,no-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/no-case%403.0.0,23601,error,Couldn't find the requested package or version,NA,NA,NA,NA
23931,title-case,https://github.com/blakeembrey/change-case,no-case@3.0.3,https://github.com/blakeembrey/change-case/releases/tag/no-case%403.0.3,23931,error,Couldn't find the requested package or version,NA,NA,NA,NA
23932,title-case,https://github.com/blakeembrey/change-case,change-case@4.1.0,https://github.com/blakeembrey/change-case/releases/tag/change-case%404.1.0,23932,error,Couldn't find the requested package or version,NA,NA,NA,NA
23933,title-case,https://github.com/blakeembrey/change-case,camel-case@4.1.0,https://github.com/blakeembrey/change-case/releases/tag/camel-case%404.1.0,23933,error,Couldn't find the requested package or version,NA,NA,NA,NA
23934,title-case,https://github.com/blakeembrey/change-case,pascal-case@3.1.0,https://github.com/blakeembrey/change-case/releases/tag/pascal-case%403.1.0,23934,error,Couldn't find the requested package or version,NA,NA,NA,NA
23935,title-case,https://github.com/blakeembrey/change-case,title-case@3.0.1,https://github.com/blakeembrey/change-case/releases/tag/title-case%403.0.1,23935,error,Couldn't find the requested package or version,NA,NA,NA,NA
23936,title-case,https://github.com/blakeembrey/change-case,is-lower-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/is-lower-case%402.0.0,23936,error,Couldn't find the requested package or version,NA,NA,NA,NA
23937,title-case,https://github.com/blakeembrey/change-case,is-upper-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/is-upper-case%402.0.0,23937,error,Couldn't find the requested package or version,NA,NA,NA,NA
23938,title-case,https://github.com/blakeembrey/change-case,lower-case-first@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/lower-case-first%402.0.0,23938,error,Couldn't find the requested package or version,NA,NA,NA,NA
23939,title-case,https://github.com/blakeembrey/change-case,header-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/header-case%402.0.0,23939,error,Couldn't find the requested package or version,NA,NA,NA,NA
23940,title-case,https://github.com/blakeembrey/change-case,dot-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/dot-case%403.0.0,23940,error,Couldn't find the requested package or version,NA,NA,NA,NA
23941,title-case,https://github.com/blakeembrey/change-case,constant-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/constant-case%403.0.0,23941,error,Couldn't find the requested package or version,NA,NA,NA,NA
23942,title-case,https://github.com/blakeembrey/change-case,swap-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/swap-case%402.0.0,23942,error,Couldn't find the requested package or version,NA,NA,NA,NA
23943,title-case,https://github.com/blakeembrey/change-case,upper-case-first@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/upper-case-first%402.0.0,23943,error,Couldn't find the requested package or version,NA,NA,NA,NA
23944,title-case,https://github.com/blakeembrey/change-case,title-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/title-case%403.0.0,23944,error,Couldn't find the requested package or version,NA,NA,NA,NA
23945,title-case,https://github.com/blakeembrey/change-case,lower-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/lower-case%402.0.0,23945,error,Couldn't find the requested package or version,NA,NA,NA,NA
23946,title-case,https://github.com/blakeembrey/change-case,upper-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/upper-case%402.0.0,23946,error,Couldn't find the requested package or version,NA,NA,NA,NA
23947,title-case,https://github.com/blakeembrey/change-case,change-case@4.0.0,https://github.com/blakeembrey/change-case/releases/tag/change-case%404.0.0,23947,error,Couldn't find the requested package or version,NA,NA,NA,NA
23948,title-case,https://github.com/blakeembrey/change-case,snake-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/snake-case%403.0.0,23948,error,Couldn't find the requested package or version,NA,NA,NA,NA
23949,title-case,https://github.com/blakeembrey/change-case,sentence-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/sentence-case%403.0.0,23949,error,Couldn't find the requested package or version,NA,NA,NA,NA
23950,title-case,https://github.com/blakeembrey/change-case,path-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/path-case%403.0.0,23950,error,Couldn't find the requested package or version,NA,NA,NA,NA
23951,title-case,https://github.com/blakeembrey/change-case,pascal-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/pascal-case%403.0.0,23951,error,Couldn't find the requested package or version,NA,NA,NA,NA
23952,title-case,https://github.com/blakeembrey/change-case,param-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/param-case%403.0.0,23952,error,Couldn't find the requested package or version,NA,NA,NA,NA
23953,title-case,https://github.com/blakeembrey/change-case,camel-case@4.0.0,https://github.com/blakeembrey/change-case/releases/tag/camel-case%404.0.0,23953,error,Couldn't find the requested package or version,NA,NA,NA,NA
23954,title-case,https://github.com/blakeembrey/change-case,capital-case@1.0.0,https://github.com/blakeembrey/change-case/releases/tag/capital-case%401.0.0,23954,error,Couldn't find the requested package or version,NA,NA,NA,NA
23955,title-case,https://github.com/blakeembrey/change-case,no-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/no-case%403.0.0,23955,error,Couldn't find the requested package or version,NA,NA,NA,NA
23993,lower-case-first,https://github.com/blakeembrey/change-case,no-case@3.0.3,https://github.com/blakeembrey/change-case/releases/tag/no-case%403.0.3,23993,error,Couldn't find the requested package or version,NA,NA,NA,NA
23994,lower-case-first,https://github.com/blakeembrey/change-case,change-case@4.1.0,https://github.com/blakeembrey/change-case/releases/tag/change-case%404.1.0,23994,error,Couldn't find the requested package or version,NA,NA,NA,NA
23995,lower-case-first,https://github.com/blakeembrey/change-case,camel-case@4.1.0,https://github.com/blakeembrey/change-case/releases/tag/camel-case%404.1.0,23995,error,Couldn't find the requested package or version,NA,NA,NA,NA
23996,lower-case-first,https://github.com/blakeembrey/change-case,pascal-case@3.1.0,https://github.com/blakeembrey/change-case/releases/tag/pascal-case%403.1.0,23996,error,Couldn't find the requested package or version,NA,NA,NA,NA
23997,lower-case-first,https://github.com/blakeembrey/change-case,title-case@3.0.1,https://github.com/blakeembrey/change-case/releases/tag/title-case%403.0.1,23997,error,Couldn't find the requested package or version,NA,NA,NA,NA
23998,lower-case-first,https://github.com/blakeembrey/change-case,is-lower-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/is-lower-case%402.0.0,23998,error,Couldn't find the requested package or version,NA,NA,NA,NA
23999,lower-case-first,https://github.com/blakeembrey/change-case,is-upper-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/is-upper-case%402.0.0,23999,error,Couldn't find the requested package or version,NA,NA,NA,NA
24000,lower-case-first,https://github.com/blakeembrey/change-case,lower-case-first@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/lower-case-first%402.0.0,24000,error,Couldn't find the requested package or version,NA,NA,NA,NA
24001,lower-case-first,https://github.com/blakeembrey/change-case,header-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/header-case%402.0.0,24001,error,Couldn't find the requested package or version,NA,NA,NA,NA
24002,lower-case-first,https://github.com/blakeembrey/change-case,dot-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/dot-case%403.0.0,24002,error,Couldn't find the requested package or version,NA,NA,NA,NA
24003,lower-case-first,https://github.com/blakeembrey/change-case,constant-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/constant-case%403.0.0,24003,error,Couldn't find the requested package or version,NA,NA,NA,NA
24004,lower-case-first,https://github.com/blakeembrey/change-case,swap-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/swap-case%402.0.0,24004,error,Couldn't find the requested package or version,NA,NA,NA,NA
24005,lower-case-first,https://github.com/blakeembrey/change-case,upper-case-first@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/upper-case-first%402.0.0,24005,error,Couldn't find the requested package or version,NA,NA,NA,NA
24006,lower-case-first,https://github.com/blakeembrey/change-case,title-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/title-case%403.0.0,24006,error,Couldn't find the requested package or version,NA,NA,NA,NA
24007,lower-case-first,https://github.com/blakeembrey/change-case,lower-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/lower-case%402.0.0,24007,error,Couldn't find the requested package or version,NA,NA,NA,NA
24008,lower-case-first,https://github.com/blakeembrey/change-case,upper-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/upper-case%402.0.0,24008,error,Couldn't find the requested package or version,NA,NA,NA,NA
24009,lower-case-first,https://github.com/blakeembrey/change-case,change-case@4.0.0,https://github.com/blakeembrey/change-case/releases/tag/change-case%404.0.0,24009,error,Couldn't find the requested package or version,NA,NA,NA,NA
24010,lower-case-first,https://github.com/blakeembrey/change-case,snake-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/snake-case%403.0.0,24010,error,Couldn't find the requested package or version,NA,NA,NA,NA
24011,lower-case-first,https://github.com/blakeembrey/change-case,sentence-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/sentence-case%403.0.0,24011,error,Couldn't find the requested package or version,NA,NA,NA,NA
24012,lower-case-first,https://github.com/blakeembrey/change-case,path-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/path-case%403.0.0,24012,error,Couldn't find the requested package or version,NA,NA,NA,NA
24013,lower-case-first,https://github.com/blakeembrey/change-case,pascal-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/pascal-case%403.0.0,24013,error,Couldn't find the requested package or version,NA,NA,NA,NA
24014,lower-case-first,https://github.com/blakeembrey/change-case,param-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/param-case%403.0.0,24014,error,Couldn't find the requested package or version,NA,NA,NA,NA
24015,lower-case-first,https://github.com/blakeembrey/change-case,camel-case@4.0.0,https://github.com/blakeembrey/change-case/releases/tag/camel-case%404.0.0,24015,error,Couldn't find the requested package or version,NA,NA,NA,NA
24016,lower-case-first,https://github.com/blakeembrey/change-case,capital-case@1.0.0,https://github.com/blakeembrey/change-case/releases/tag/capital-case%401.0.0,24016,error,Couldn't find the requested package or version,NA,NA,NA,NA
24017,lower-case-first,https://github.com/blakeembrey/change-case,no-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/no-case%403.0.0,24017,error,Couldn't find the requested package or version,NA,NA,NA,NA
24022,upper-case-first,https://github.com/blakeembrey/change-case,no-case@3.0.3,https://github.com/blakeembrey/change-case/releases/tag/no-case%403.0.3,24022,error,Couldn't find the requested package or version,NA,NA,NA,NA
24023,upper-case-first,https://github.com/blakeembrey/change-case,change-case@4.1.0,https://github.com/blakeembrey/change-case/releases/tag/change-case%404.1.0,24023,error,Couldn't find the requested package or version,NA,NA,NA,NA
24024,upper-case-first,https://github.com/blakeembrey/change-case,camel-case@4.1.0,https://github.com/blakeembrey/change-case/releases/tag/camel-case%404.1.0,24024,error,Couldn't find the requested package or version,NA,NA,NA,NA
24025,upper-case-first,https://github.com/blakeembrey/change-case,pascal-case@3.1.0,https://github.com/blakeembrey/change-case/releases/tag/pascal-case%403.1.0,24025,error,Couldn't find the requested package or version,NA,NA,NA,NA
24026,upper-case-first,https://github.com/blakeembrey/change-case,title-case@3.0.1,https://github.com/blakeembrey/change-case/releases/tag/title-case%403.0.1,24026,error,Couldn't find the requested package or version,NA,NA,NA,NA
24027,upper-case-first,https://github.com/blakeembrey/change-case,is-lower-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/is-lower-case%402.0.0,24027,error,Couldn't find the requested package or version,NA,NA,NA,NA
24028,upper-case-first,https://github.com/blakeembrey/change-case,is-upper-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/is-upper-case%402.0.0,24028,error,Couldn't find the requested package or version,NA,NA,NA,NA
24029,upper-case-first,https://github.com/blakeembrey/change-case,lower-case-first@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/lower-case-first%402.0.0,24029,error,Couldn't find the requested package or version,NA,NA,NA,NA
24030,upper-case-first,https://github.com/blakeembrey/change-case,header-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/header-case%402.0.0,24030,error,Couldn't find the requested package or version,NA,NA,NA,NA
24031,upper-case-first,https://github.com/blakeembrey/change-case,dot-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/dot-case%403.0.0,24031,error,Couldn't find the requested package or version,NA,NA,NA,NA
24032,upper-case-first,https://github.com/blakeembrey/change-case,constant-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/constant-case%403.0.0,24032,error,Couldn't find the requested package or version,NA,NA,NA,NA
24033,upper-case-first,https://github.com/blakeembrey/change-case,swap-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/swap-case%402.0.0,24033,error,Couldn't find the requested package or version,NA,NA,NA,NA
24034,upper-case-first,https://github.com/blakeembrey/change-case,upper-case-first@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/upper-case-first%402.0.0,24034,error,Couldn't find the requested package or version,NA,NA,NA,NA
24035,upper-case-first,https://github.com/blakeembrey/change-case,title-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/title-case%403.0.0,24035,error,Couldn't find the requested package or version,NA,NA,NA,NA
24036,upper-case-first,https://github.com/blakeembrey/change-case,lower-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/lower-case%402.0.0,24036,error,Couldn't find the requested package or version,NA,NA,NA,NA
24037,upper-case-first,https://github.com/blakeembrey/change-case,upper-case@2.0.0,https://github.com/blakeembrey/change-case/releases/tag/upper-case%402.0.0,24037,error,Couldn't find the requested package or version,NA,NA,NA,NA
24038,upper-case-first,https://github.com/blakeembrey/change-case,change-case@4.0.0,https://github.com/blakeembrey/change-case/releases/tag/change-case%404.0.0,24038,error,Couldn't find the requested package or version,NA,NA,NA,NA
24039,upper-case-first,https://github.com/blakeembrey/change-case,snake-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/snake-case%403.0.0,24039,error,Couldn't find the requested package or version,NA,NA,NA,NA
24040,upper-case-first,https://github.com/blakeembrey/change-case,sentence-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/sentence-case%403.0.0,24040,error,Couldn't find the requested package or version,NA,NA,NA,NA
24041,upper-case-first,https://github.com/blakeembrey/change-case,path-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/path-case%403.0.0,24041,error,Couldn't find the requested package or version,NA,NA,NA,NA
24042,upper-case-first,https://github.com/blakeembrey/change-case,pascal-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/pascal-case%403.0.0,24042,error,Couldn't find the requested package or version,NA,NA,NA,NA
24043,upper-case-first,https://github.com/blakeembrey/change-case,param-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/param-case%403.0.0,24043,error,Couldn't find the requested package or version,NA,NA,NA,NA
24044,upper-case-first,https://github.com/blakeembrey/change-case,camel-case@4.0.0,https://github.com/blakeembrey/change-case/releases/tag/camel-case%404.0.0,24044,error,Couldn't find the requested package or version,NA,NA,NA,NA
24045,upper-case-first,https://github.com/blakeembrey/change-case,capital-case@1.0.0,https://github.com/blakeembrey/change-case/releases/tag/capital-case%401.0.0,24045,error,Couldn't find the requested package or version,NA,NA,NA,NA
24046,upper-case-first,https://github.com/blakeembrey/change-case,no-case@3.0.0,https://github.com/blakeembrey/change-case/releases/tag/no-case%403.0.0,24046,error,Couldn't find the requested package or version,NA,NA,NA,NA
24051,grpc,https://github.com/grpc/grpc-node,@grpc/grpc-js@1.4.2,https://github.com/grpc/grpc-node/releases/tag/%40grpc/grpc-js%401.4.2,24051,error,Couldn't find the requested package or version,NA,NA,NA,NA
24052,grpc,https://github.com/grpc/grpc-node,@grpc/proto-loader@0.6.6,https://github.com/grpc/grpc-node/releases/tag/%40grpc/proto-loader%400.6.6,24052,error,Couldn't find the requested package or version,NA,NA,NA,NA
24053,grpc,https://github.com/grpc/grpc-node,@grpc/grpc-js@1.4.1,https://github.com/grpc/grpc-node/releases/tag/%40grpc/grpc-js%401.4.1,24053,error,Couldn't find the requested package or version,NA,NA,NA,NA
24054,grpc,https://github.com/grpc/grpc-node,@grpc/grpc-js-xds@1.4.0,https://github.com/grpc/grpc-node/releases/tag/%40grpc/grpc-js-xds%401.4.0,24054,error,Couldn't find the requested package or version,NA,NA,NA,NA
24055,grpc,https://github.com/grpc/grpc-node,@grpc/grpc-js@1.4.0,https://github.com/grpc/grpc-node/releases/tag/%40grpc/grpc-js%401.4.0,24055,error,Couldn't find the requested package or version,NA,NA,NA,NA
24056,grpc,https://github.com/grpc/grpc-node,@grpc/grpc-js-xds@1.3.2,https://github.com/grpc/grpc-node/releases/tag/%40grpc/grpc-js-xds%401.3.2,24056,error,Couldn't find the requested package or version,NA,NA,NA,NA
24057,grpc,https://github.com/grpc/grpc-node,@grpc/proto-loader@0.6.5,https://github.com/grpc/grpc-node/releases/tag/%40grpc/proto-loader%400.6.5,24057,error,Couldn't find the requested package or version,NA,NA,NA,NA
24058,grpc,https://github.com/grpc/grpc-node,@grpc/grpc-js@1.3.7,https://github.com/grpc/grpc-node/releases/tag/%40grpc/grpc-js%401.3.7,24058,error,Couldn't find the requested package or version,NA,NA,NA,NA
24059,grpc,https://github.com/grpc/grpc-node,@grpc/grpc-js@1.3.6,https://github.com/grpc/grpc-node/releases/tag/%40grpc/grpc-js%401.3.6,24059,error,Couldn't find the requested package or version,NA,NA,NA,NA
24060,grpc,https://github.com/grpc/grpc-node,@grpc/grpc-js@1.3.5,https://github.com/grpc/grpc-node/releases/tag/%40grpc/grpc-js%401.3.5,24060,error,Couldn't find the requested package or version,NA,NA,NA,NA
24061,grpc,https://github.com/grpc/grpc-node,grpc@1.24.11,https://github.com/grpc/grpc-node/releases/tag/grpc%401.24.11,24061,error,Couldn't find the requested package or version,NA,NA,NA,NA
24062,grpc,https://github.com/grpc/grpc-node,@grpc/grpc-js-xds@1.3.1,https://github.com/grpc/grpc-node/releases/tag/%40grpc/grpc-js-xds%401.3.1,24062,error,Couldn't find the requested package or version,NA,NA,NA,NA
24063,grpc,https://github.com/grpc/grpc-node,@grpc/proto-loader@0.6.4,https://github.com/grpc/grpc-node/releases/tag/%40grpc/proto-loader%400.6.4,24063,error,Couldn't find the requested package or version,NA,NA,NA,NA
24064,grpc,https://github.com/grpc/grpc-node,@grpc/grpc-js@1.3.4,https://github.com/grpc/grpc-node/releases/tag/%40grpc/grpc-js%401.3.4,24064,error,Couldn't find the requested package or version,NA,NA,NA,NA
24065,grpc,https://github.com/grpc/grpc-node,@grpc/proto-loader@0.6.3,https://github.com/grpc/grpc-node/releases/tag/%40grpc/proto-loader%400.6.3,24065,error,Couldn't find the requested package or version,NA,NA,NA,NA
24066,grpc,https://github.com/grpc/grpc-node,@grpc/grpc-js@1.3.3,https://github.com/grpc/grpc-node/releases/tag/%40grpc/grpc-js%401.3.3,24066,error,Couldn't find the requested package or version,NA,NA,NA,NA
24067,grpc,https://github.com/grpc/grpc-node,grpc-tools@1.11.2,https://github.com/grpc/grpc-node/releases/tag/grpc-tools%401.11.2,24067,error,Couldn't find the requested package or version,NA,NA,NA,NA
24068,grpc,https://github.com/grpc/grpc-node,grpc@1.24.10,https://github.com/grpc/grpc-node/releases/tag/grpc%401.24.10,24068,error,Couldn't find the requested package or version,NA,NA,NA,NA
24069,grpc,https://github.com/grpc/grpc-node,@grpc/grpc-js@1.3.2,https://github.com/grpc/grpc-node/releases/tag/%40grpc/grpc-js%401.3.2,24069,error,Couldn't find the requested package or version,NA,NA,NA,NA
24070,grpc,https://github.com/grpc/grpc-node,@grpc/proto-loader@0.6.2,https://github.com/grpc/grpc-node/releases/tag/%40grpc/proto-loader%400.6.2,24070,error,Couldn't find the requested package or version,NA,NA,NA,NA
24071,grpc,https://github.com/grpc/grpc-node,@grpc/grpc-js@1.3.1,https://github.com/grpc/grpc-node/releases/tag/%40grpc/grpc-js%401.3.1,24071,error,Couldn't find the requested package or version,NA,NA,NA,NA
24072,grpc,https://github.com/grpc/grpc-node,@grpc/grpc-js-xds@1.3.0,https://github.com/grpc/grpc-node/releases/tag/%40grpc/grpc-js-xds%401.3.0,24072,error,Couldn't find the requested package or version,NA,NA,NA,NA
24073,grpc,https://github.com/grpc/grpc-node,@grpc/grpc-js@1.3.0,https://github.com/grpc/grpc-node/releases/tag/%40grpc/grpc-js%401.3.0,24073,error,Couldn't find the requested package or version,NA,NA,NA,NA
24074,grpc,https://github.com/grpc/grpc-node,grpc@1.24.7,https://github.com/grpc/grpc-node/releases/tag/grpc%401.24.7,24074,error,Couldn't find the requested package or version,NA,NA,NA,NA
24075,grpc,https://github.com/grpc/grpc-node,@grpc/proto-loader@0.6.1,https://github.com/grpc/grpc-node/releases/tag/%40grpc/proto-loader%400.6.1,24075,error,Couldn't find the requested package or version,NA,NA,NA,NA
24076,grpc,https://github.com/grpc/grpc-node,@grpc/proto-loader@0.6.0,https://github.com/grpc/grpc-node/releases/tag/%40grpc/proto-loader%400.6.0,24076,error,Couldn't find the requested package or version,NA,NA,NA,NA
