id, name, version, is_ok, num_vuln, critical, high, medium, low
2832, react-json-tree, react-json-tree@0.12.0, error, Couldn't find the requested package or version
2833, react-json-tree, redux-devtools@3.6.0, error, Couldn't find the requested package or version
2834, react-json-tree, v3.5.0, True
2835, react-json-tree, v3.4.2, True
2836, react-json-tree, v3.4.0, True
2837, react-json-tree, v3.3.2, True
2838, react-json-tree, v3.3.1, True
2839, react-json-tree, v3.3.0, True
2840, react-json-tree, v3.2.0, True
2841, react-json-tree, v3.1.1, True
2842, react-json-tree, v3.1.0, True
2843, react-json-tree, v3.0.2, False, 9, 1, 4, 4, 0
2844, react-json-tree, v3.0.1, False, 9, 1, 4, 4, 0
2845, react-json-tree, v3.0.0, False, 9, 1, 4, 4, 0
2846, react-json-tree, v3.0.0-beta-3, False, 9, 1, 4, 4, 0
2847, react-json-tree, v3.0.0-beta-2, False, 9, 1, 4, 4, 0
2848, react-json-tree, v2.1.5, True
2849, react-json-tree, v2.1.4, True
2850, react-json-tree, v2.1.3, True
2851, react-json-tree, v2.1.2, True
2852, apollo-server-env, v0.5.0, True
2853, apollo-server-module-graphiql, v0.5.0, True
2854, web3-eth-abi, v1.6.1-rc.2, True
2855, web3-eth-abi, v1.6.1-rc.0, True
2856, web3-eth-abi, v1.6.0, True
2857, web3-eth-abi, v1.6.0-rc.0, True
2858, web3-eth-abi, v1.5.3, True
2859, web3-eth-abi, v1.5.3-rc.0, True
2860, web3-eth-abi, v1.5.2, True
2861, web3-eth-abi, v1.5.2-rc.0, True
2862, web3-eth-abi, v1.5.1, True
2863, web3-eth-abi, v1.5.1-rc.1, True
2864, web3-eth-abi, v1.5.1-rc.0, True
2865, web3-eth-abi, v1.5.0, True
2866, web3-eth-abi, web3-eth@4.0.0-alpha.0, error, Couldn't find the requested package or version
2867, web3-eth-abi, web3-core-requestmanager@4.0.0-alpha.0, error, Couldn't find the requested package or version
2868, web3-eth-abi, web3-providers-http@4.0.0-alpha.0, error, Couldn't find the requested package or version
2869, web3-eth-abi, v1.5.0-rc.1, True
2870, web3-eth-abi, v1.5.0-rc.0, True
2871, web3-eth-abi, web3-providers-base@1.0.0-alpha.1, error, Couldn't find the requested package or version
2872, web3-eth-abi, v3.0.0-rc.5, True
2873, web3-eth-abi, v1.4.0, True
2874, web3-eth-abi, web3-utils@4.0.0-alpha.0, error, Couldn't find the requested package or version
2875, web3-eth-abi, web3-packagetemplate@1.0.0-alpha.0, error, Couldn't find the requested package or version
2876, web3-eth-abi, 1.4.0-rc.0, True
2877, web3-eth-abi, v1.3.6, True
2878, web3-eth-abi, 1.3.6-rc.2, True
2879, web3-eth-abi, v1.3.6-rc.1, False, 1, 0, 0, 1, 0
2880, web3-eth-abi, v3.0.0-rc.4, False, 2, 0, 0, 2, 0
2881, web3-eth-abi, v3.0.0-rc.1, False, 2, 0, 0, 2, 0
2882, web3-eth-abi, v3.0.0-rc.0, False, 2, 0, 0, 2, 0
2883, web3-eth-abi, v1.3.5, False, 2, 0, 0, 2, 0
2884, web3-providers, v1.6.1-rc.2, True
2885, web3-providers, v1.6.1-rc.0, True
2886, web3-providers, v1.6.0, True
2887, web3-providers, v1.6.0-rc.0, True
2888, web3-providers, v1.5.3, True
