X.1,Name,Release.Name,X,Repository.URL,Release.URL,id,is_ok,num_vuln,critical,high,medium,low
8113,ethereum-types,monorepo@b6b618e,24800,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%40b6b618e,8113,error,Couldn't find the requested package or version,NA,NA,NA,NA
8114,ethereum-types,monorepo@e853555,24801,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%40e853555,8114,error,Couldn't find the requested package or version,NA,NA,NA,NA
8115,ethereum-types,monorepo@cf04062,24802,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%40cf04062,8115,error,Couldn't find the requested package or version,NA,NA,NA,NA
8116,ethereum-types,monorepo@2d3fe02,24803,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%402d3fe02,8116,error,Couldn't find the requested package or version,NA,NA,NA,NA
8117,ethereum-types,monorepo@490aafb,24804,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%40490aafb,8117,error,Couldn't find the requested package or version,NA,NA,NA,NA
8118,ethereum-types,monorepo@c78a602,24805,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%40c78a602,8118,error,Couldn't find the requested package or version,NA,NA,NA,NA
8119,ethereum-types,monorepo@0f45409,24806,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%400f45409,8119,error,Couldn't find the requested package or version,NA,NA,NA,NA
8120,ethereum-types,monorepo@d4c37ec,24807,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%40d4c37ec,8120,error,Couldn't find the requested package or version,NA,NA,NA,NA
8121,ethereum-types,monorepo@397496a,24808,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%40397496a,8121,error,Couldn't find the requested package or version,NA,NA,NA,NA
8122,ethereum-types,monorepo@e81ae05,24809,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%40e81ae05,8122,error,Couldn't find the requested package or version,NA,NA,NA,NA
8123,ethereum-types,monorepo@3f0db92,24810,https://github.com/0xProject/0x-monorepo,https://github.com/0xProject/0x-monorepo/releases/tag/monorepo%403f0db92,8123,error,Couldn't find the requested package or version,NA,NA,NA,NA
8235,@deckdeckgo/utils,v4.10.0,25046,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v4.10.0,8235,error,Couldn't find the requested package or version,NA,NA,NA,NA
8236,@deckdeckgo/utils,v4.9.0,25047,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v4.9.0,8236,error,Couldn't find the requested package or version,NA,NA,NA,NA
8237,@deckdeckgo/utils,v4.8.0,25048,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v4.8.0,8237,error,Couldn't find the requested package or version,NA,NA,NA,NA
8238,@deckdeckgo/utils,v4.7.0,25049,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v4.7.0,8238,error,Couldn't find the requested package or version,NA,NA,NA,NA
8239,@deckdeckgo/utils,v4.6.0,25050,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v4.6.0,8239,error,Couldn't find the requested package or version,NA,NA,NA,NA
8240,@deckdeckgo/utils,v4.5.0,25051,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v4.5.0,8240,error,Couldn't find the requested package or version,NA,NA,NA,NA
8241,@deckdeckgo/utils,v4.4.0,25052,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v4.4.0,8241,error,Couldn't find the requested package or version,NA,NA,NA,NA
8242,@deckdeckgo/utils,v4.3.0,25053,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v4.3.0,8242,error,Couldn't find the requested package or version,NA,NA,NA,NA
8243,@deckdeckgo/utils,v4.2.0,25054,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v4.2.0,8243,error,Couldn't find the requested package or version,NA,NA,NA,NA
8244,@deckdeckgo/utils,v4.1.0,25055,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v4.1.0,8244,error,Couldn't find the requested package or version,NA,NA,NA,NA
8245,@deckdeckgo/utils,v4.0.0,25056,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v4.0.0,8245,error,Couldn't find the requested package or version,NA,NA,NA,NA
8246,@deckdeckgo/utils,v3.2.1,25057,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v3.2.1,8246,error,Couldn't find the requested package or version,NA,NA,NA,NA
8247,@deckdeckgo/utils,v3.2.0,25058,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v3.2.0,8247,error,Couldn't find the requested package or version,NA,NA,NA,NA
8248,@deckdeckgo/utils,v3.1.0,25059,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v3.1.0,8248,error,Couldn't find the requested package or version,NA,NA,NA,NA
8249,@deckdeckgo/utils,v3.0.0,25060,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v3.0.0,8249,error,Couldn't find the requested package or version,NA,NA,NA,NA
8260,@deckdeckgo/utils,v1.0.0-rc.21-1,25071,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v1.0.0-rc.21-1,8260,error,Couldn't find the requested package or version,NA,NA,NA,NA
8261,@deckdeckgo/utils,v1.0.0-rc.21,25072,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v1.0.0-rc.21,8261,error,Couldn't find the requested package or version,NA,NA,NA,NA
8262,@deckdeckgo/utils,v1.0.0-rc.20,25073,https://github.com/deckgo/deckdeckgo,https://github.com/deckgo/deckdeckgo/releases/tag/v1.0.0-rc.20,8262,error,Couldn't find the requested package or version,NA,NA,NA,NA
8381,@lion/core,@lion/overlays@0.29.0,25592,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/overlays%400.29.0,8381,error,Couldn't find the requested package or version,NA,NA,NA,NA
8382,@lion/core,@lion/input-amount@0.14.6,25593,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/input-amount%400.14.6,8382,error,Couldn't find the requested package or version,NA,NA,NA,NA
8383,@lion/core,@lion/input-range@0.10.7,25594,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/input-range%400.10.7,8383,error,Couldn't find the requested package or version,NA,NA,NA,NA
8384,@lion/core,@lion/localize@0.21.2,25595,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/localize%400.21.2,8384,error,Couldn't find the requested package or version,NA,NA,NA,NA
8385,@lion/core,@lion/switch@0.18.1,25596,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/switch%400.18.1,8385,error,Couldn't find the requested package or version,NA,NA,NA,NA
8386,@lion/core,@lion/dialog@0.13.5,25597,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/dialog%400.13.5,8386,error,Couldn't find the requested package or version,NA,NA,NA,NA
8387,@lion/core,@lion/form-integrations@0.9.8,25598,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/form-integrations%400.9.8,8387,error,Couldn't find the requested package or version,NA,NA,NA,NA
8388,@lion/core,@lion/input-datepicker@0.23.8,25599,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/input-datepicker%400.23.8,8388,error,Couldn't find the requested package or version,NA,NA,NA,NA
8389,@lion/core,@lion/input-date@0.12.8,25600,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/input-date%400.12.8,8389,error,Couldn't find the requested package or version,NA,NA,NA,NA
8390,@lion/core,@lion/tabs@0.9.4,25601,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/tabs%400.9.4,8390,error,Couldn't find the requested package or version,NA,NA,NA,NA
8391,@lion/core,@lion/select-rich@0.27.6,25602,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/select-rich%400.27.6,8391,error,Couldn't find the requested package or version,NA,NA,NA,NA
8392,@lion/core,@lion/radio-group@0.18.6,25603,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/radio-group%400.18.6,8392,error,Couldn't find the requested package or version,NA,NA,NA,NA
8393,@lion/core,@lion/button@0.14.4,25604,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/button%400.14.4,8393,error,Couldn't find the requested package or version,NA,NA,NA,NA
8394,@lion/core,@lion/listbox@0.10.6,25605,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/listbox%400.10.6,8394,error,Couldn't find the requested package or version,NA,NA,NA,NA
8395,@lion/core,@lion/calendar@0.16.6,25606,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/calendar%400.16.6,8395,error,Couldn't find the requested package or version,NA,NA,NA,NA
8396,@lion/core,@lion/combobox@0.8.5,25607,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/combobox%400.8.5,8396,error,Couldn't find the requested package or version,NA,NA,NA,NA
8397,@lion/core,@lion/tooltip@0.21.5,25608,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/tooltip%400.21.5,8397,error,Couldn't find the requested package or version,NA,NA,NA,NA
8398,@lion/core,@lion/icon@0.13.4,25609,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/icon%400.13.4,8398,error,Couldn't find the requested package or version,NA,NA,NA,NA
8399,@lion/core,@lion/form@0.12.6,25610,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/form%400.12.6,8399,error,Couldn't find the requested package or version,NA,NA,NA,NA
8400,@lion/core,@lion/select@0.14.6,25611,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/select%400.14.6,8400,error,Couldn't find the requested package or version,NA,NA,NA,NA
8401,@lion/core,@lion/helpers@0.9.4,25612,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/helpers%400.9.4,8401,error,Couldn't find the requested package or version,NA,NA,NA,NA
8402,@lion/core,@lion/validate-messages@0.7.6,25613,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/validate-messages%400.7.6,8402,error,Couldn't find the requested package or version,NA,NA,NA,NA
8403,@lion/core,@lion/core@0.18.4,25614,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/core%400.18.4,8403,error,Couldn't find the requested package or version,NA,NA,NA,NA
8404,@lion/core,@lion/pagination@0.6.5,25615,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/pagination%400.6.5,8404,error,Couldn't find the requested package or version,NA,NA,NA,NA
8405,@lion/core,@lion/checkbox-group@0.18.6,25616,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/checkbox-group%400.18.6,8405,error,Couldn't find the requested package or version,NA,NA,NA,NA
8406,@lion/core,@lion/steps@0.9.4,25617,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/steps%400.9.4,8406,error,Couldn't find the requested package or version,NA,NA,NA,NA
8407,@lion/core,@lion/input@0.15.6,25618,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/input%400.15.6,8407,error,Couldn't find the requested package or version,NA,NA,NA,NA
8408,@lion/core,@lion/form-core@0.15.3,25619,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/form-core%400.15.3,8408,error,Couldn't find the requested package or version,NA,NA,NA,NA
8409,@lion/core,@lion/input-iban@0.16.6,25620,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/input-iban%400.16.6,8409,error,Couldn't find the requested package or version,NA,NA,NA,NA
8410,@lion/core,@lion/accordion@0.7.1,25621,https://github.com/ing-bank/lion,https://github.com/ing-bank/lion/releases/tag/%40lion/accordion%400.7.1,8410,error,Couldn't find the requested package or version,NA,NA,NA,NA
8782,tracekit,v0.0.1,26426,https://github.com/csnover/TraceKit,https://github.com/csnover/TraceKit/releases/tag/v0.0.1,8782,error,Couldn't find the requested package or version,NA,NA,NA,NA
9003,javascript-detect-element-resize,v0.5.2,26963,https://github.com/sdecima/javascript-detect-element-resize,https://github.com/sdecima/javascript-detect-element-resize/releases/tag/v0.5.2,9003,error,Couldn't find the requested package or version,NA,NA,NA,NA
9004,javascript-detect-element-resize,v0.5.1,26964,https://github.com/sdecima/javascript-detect-element-resize,https://github.com/sdecima/javascript-detect-element-resize/releases/tag/v0.5.1,9004,error,Couldn't find the requested package or version,NA,NA,NA,NA
9005,javascript-detect-element-resize,v0.4.1,26965,https://github.com/sdecima/javascript-detect-element-resize,https://github.com/sdecima/javascript-detect-element-resize/releases/tag/v0.4.1,9005,error,Couldn't find the requested package or version,NA,NA,NA,NA
9006,javascript-detect-element-resize,v0.4,26966,https://github.com/sdecima/javascript-detect-element-resize,https://github.com/sdecima/javascript-detect-element-resize/releases/tag/v0.4,9006,error,Couldn't find the requested package or version,NA,NA,NA,NA
9007,javascript-detect-element-resize,v0.3,26967,https://github.com/sdecima/javascript-detect-element-resize,https://github.com/sdecima/javascript-detect-element-resize/releases/tag/v0.3,9007,error,Couldn't find the requested package or version,NA,NA,NA,NA
9008,javascript-detect-element-resize,v0.2,26968,https://github.com/sdecima/javascript-detect-element-resize,https://github.com/sdecima/javascript-detect-element-resize/releases/tag/v0.2,9008,error,Couldn't find the requested package or version,NA,NA,NA,NA
9104,unified-lint-rule,remark-preset-lint-markdown-style-guide@5.1.1,27303,https://github.com/remarkjs/remark-lint,https://github.com/remarkjs/remark-lint/releases/tag/remark-preset-lint-markdown-style-guide%405.1.1,9104,error,Couldn't find the requested package or version,NA,NA,NA,NA
9105,unified-lint-rule,remark-preset-lint-recommended@6.1.1,27304,https://github.com/remarkjs/remark-lint,https://github.com/remarkjs/remark-lint/releases/tag/remark-preset-lint-recommended%406.1.1,9105,error,Couldn't find the requested package or version,NA,NA,NA,NA
9106,unified-lint-rule,remark-lint-table-cell-padding@4.1.1,27305,https://github.com/remarkjs/remark-lint,https://github.com/remarkjs/remark-lint/releases/tag/remark-lint-table-cell-padding%404.1.1,9106,error,Couldn't find the requested package or version,NA,NA,NA,NA
9107,unified-lint-rule,remark-lint-maximum-line-length@3.1.1,27306,https://github.com/remarkjs/remark-lint,https://github.com/remarkjs/remark-lint/releases/tag/remark-lint-maximum-line-length%403.1.1,9107,error,Couldn't find the requested package or version,NA,NA,NA,NA
9108,unified-lint-rule,remark-lint-no-consecutive-blank-lines@4.1.1,27307,https://github.com/remarkjs/remark-lint,https://github.com/remarkjs/remark-lint/releases/tag/remark-lint-no-consecutive-blank-lines%404.1.1,9108,error,Couldn't find the requested package or version,NA,NA,NA,NA
