id, name, version, is_ok, num_vuln, critical, high, medium, low
5569, eslint-module-utils, v1.1.0, True
5570, eslint-module-utils, v1.0.4, True
5571, eslint-module-utils, v1.0.1, True
5572, eslint-module-utils, v1.0.0, False, 2, 0, 0, 0, 2
5573, eslint-module-utils, v1.0.0-beta.0, False, 2, 0, 0, 0, 2
5574, eslint-module-utils, v0.12.2, True
5575, eslint-module-utils, resolvers/webpack/v0.1.5, error, Couldn't find the requested package or version
5576, eslint-module-utils, v0.13.0, True
5577, eslint-module-utils, v0.12.1, True
5578, eslint-module-utils, v0.12.0, True
5579, eslint-module-utils, resolvers/webpack/v0.1.4, error, Couldn't find the requested package or version
5580, eslint-module-utils, v0.11.0, True
5581, eslint-module-utils, v0.10.1, True
5582, eslint-module-utils, v0.10.0, True
5583, eslint-module-utils, v0.9.1, True
5584, eslint-module-utils, v0.8.0, True
5585, eslint-module-utils, v0.7.3, False, 32, 3, 14, 14, 1
5586, ejs, v3.1.6, True
5587, ejs, v3.1.5, False, 1, 0, 0, 1, 0
5588, ejs, v3.0.2, False, 1, 0, 0, 1, 0
5589, ejs, v2.7.4, False, 1, 0, 0, 1, 0
5590, ejs, v2.7.3, False, 1, 0, 0, 1, 0
5591, ejs, v2.7.2, False, 1, 0, 0, 1, 0
5592, ejs, v2.7.1, False, 1, 0, 0, 1, 0
5593, ejs, v2.6.2, False, 1, 0, 0, 1, 0
5594, ejs, v2.5.8, False, 1, 0, 0, 1, 0
5595, ejs, v2.5.7, False, 1, 0, 0, 1, 0
5596, ejs, v2.5.6, False, 1, 0, 0, 1, 0
5597, ejs, v2.5.5, False, 1, 0, 0, 1, 0
5598, ejs, v2.5.4, False, 3, 0, 0, 3, 0
5599, ejs, v2.5.3, False, 3, 0, 0, 3, 0
5600, ejs, v2.5.2, False, 4, 0, 1, 3, 0
5601, ejs, v2.5.1, False, 4, 0, 1, 3, 0
5602, ejs, v2.4.2, False, 4, 0, 1, 3, 0
5603, ejs, v2.4.1, False, 4, 0, 1, 3, 0
5604, ejs, v2.3.4, False, 4, 0, 1, 3, 0
5605, ejs, v2.3.3, False, 4, 0, 1, 3, 0
5606, ejs, v2.3.2, False, 4, 0, 1, 3, 0
5607, ejs, v2.3.1, False, 4, 0, 1, 3, 0
5608, ejs, v2.2.4, False, 4, 0, 1, 3, 0
5609, ejs, v2.2.3, False, 4, 0, 1, 3, 0
5610, ejs, v2.2.2, False, 4, 0, 1, 3, 0
5611, ejs, v2.2.1, False, 4, 0, 1, 3, 0
5612, ejs, v2.1.4, False, 4, 0, 1, 3, 0
